s_arc,x,y,z,width_left,width_right,sector
1523.4982,-829.5752,675.3018,0.0000,5.3970,5.5130,2
1528.4946,-824.5788,675.2800,0.0000,5.2870,5.6220,2
1533.4904,-819.5831,675.2689,0.0000,5.1780,5.7310,2
1538.4856,-814.5878,675.2668,0.0000,5.2230,5.6880,2
1543.4806,-809.5929,675.2717,0.0000,5.3250,5.5890,2
1548.4755,-804.5979,675.2819,0.0000,5.4270,5.4900,2
1553.4707,-799.6028,675.2956,0.0000,5.5290,5.3910,2
1558.4663,-794.6072,675.3109,0.0000,5.6120,5.3080,2
1563.4624,-789.6111,675.3238,0.0000,5.6160,5.2940,2
1568.4584,-784.6151,675.3188,0.0000,5.6200,5.2800,2
1573.4534,-779.6203,675.2766,0.0000,5.6240,5.2650,2
1578.4472,-774.6275,675.1779,0.0000,5.6280,5.2510,2
1583.4400,-769.6377,675.0035,0.0000,5.5960,5.2840,2
1588.4332,-764.6517,674.7342,0.0000,5.5400,5.3480,2
1593.4291,-759.6706,674.3506,0.0000,5.4830,5.4130,2
1598.4300,-754.6947,673.8517,0.0000,5.4270,5.4770,2
1603.4343,-749.7222,673.2882,0.0000,5.3890,5.5100,2
1608.4374,-744.7515,672.7203,0.0000,5.3760,5.4970,2
1613.4349,-739.7805,672.2059,0.0000,5.3640,5.4840,2
1618.4277,-734.8079,671.7569,0.0000,5.3520,5.4710,2
1623.4204,-729.8327,671.3400,0.0000,5.3400,5.4570,2
1628.4167,-724.8540,670.9199,0.0000,5.3270,5.4440,2
1633.4173,-719.8746,670.4598,0.0000,5.3150,5.4310,2
1638.4178,-714.9034,669.9198,0.0000,5.3310,5.3900,2
1643.4154,-709.9496,669.2600,0.0000,5.3520,5.3360,2
1648.4106,-705.0188,668.4602,0.0000,5.3830,5.2530,2
1653.4064,-700.1051,667.5580,0.0000,5.3990,5.2420,2
1658.4034,-695.2005,666.6015,0.0000,5.4080,5.2600,2
1663.4006,-690.2981,665.6331,0.0000,5.4180,5.2780,2
1668.3977,-685.3959,664.6633,0.0000,5.4270,5.2970,2
1673.3948,-680.4941,663.6924,0.0000,5.4370,5.3150,2
1678.3918,-675.5925,662.7203,0.0000,5.4460,5.3330,2
1683.3888,-670.6912,661.7474,0.0000,5.4560,5.3520,2
1688.3857,-665.7901,660.7735,0.0000,5.4650,5.3700,2
1693.3826,-660.8891,659.7990,0.0000,5.4750,5.3890,2
1698.3795,-655.9884,658.8239,0.0000,5.4840,5.4070,2
1703.3763,-651.0877,657.8484,0.0000,5.4940,5.4250,2
1708.3731,-646.1871,656.8725,0.0000,5.5030,5.4440,2
1713.3699,-641.2866,655.8964,0.0000,5.5130,5.4620,2
1718.3666,-636.3861,654.9203,0.0000,5.5220,5.4800,2
1723.3634,-631.4856,653.9441,0.0000,5.5320,5.4990,2
