s_arc,x,y,z,width_left,width_right,sector
1019.1502,-401.2095,48.7693,0.0000,4.2290,4.1310,1
1024.1443,-403.4388,53.2382,0.0000,4.2270,4.7030,1
1029.1615,-405.6072,57.7626,0.0000,4.3520,4.9840,1
1034.1888,-407.7612,62.3052,0.0000,4.7700,4.5880,1
1039.2163,-409.8642,66.8717,0.0000,5.1880,4.1930,1
1044.2353,-411.8750,71.4703,0.0000,4.9750,4.3780,1
1049.2398,-413.7525,76.1092,0.0000,4.7380,4.5850,1
1054.2270,-415.4556,80.7966,0.0000,4.5560,4.5130,1
1059.1988,-416.9431,85.5406,0.0000,4.3960,4.3250,1
1064.1627,-418.1774,90.3486,0.0000,4.2830,4.2140,1
1069.1302,-419.1635,95.2173,0.0000,4.3060,4.3280,1
1074.1094,-419.9352,100.1363,0.0000,4.3300,4.4410,1
1079.1032,-420.5271,105.0950,0.0000,4.3640,4.2810,1
1084.1109,-420.9736,110.0827,0.0000,4.3980,4.1220,1
1089.1284,-421.3091,115.0890,0.0000,4.4140,4.0730,1
1094.1494,-421.5682,120.1032,0.0000,4.4140,4.1150,1
1099.1667,-421.7820,125.1160,0.0000,4.4090,4.1510,1
1104.1788,-421.9613,130.1249,0.0000,4.3170,4.1110,1
1109.1865,-422.1089,135.1304,0.0000,4.2260,4.0700,1
1114.1905,-422.2277,140.1330,0.0000,4.1350,4.0300,1
1119.1914,-422.3205,145.1330,0.0000,4.1420,4.0650,1
1124.1898,-422.3902,150.1310,0.0000,4.1490,4.1010,1
1129.1864,-422.4395,155.1273,0.0000,4.1560,4.1360,1
1134.1816,-422.4714,160.1224,0.0000,4.1630,4.1710,1
1139.1759,-422.4887,165.1167,0.0000,4.1700,4.2070,1
1144.1698,-422.4942,170.1106,0.0000,4.1770,4.2420,1
1149.1639,-422.4907,175.1047,0.0000,4.1840,4.2780,1
1154.1584,-422.4811,180.0992,0.0000,4.1910,4.3130,1
1159.1540,-422.4682,185.0947,0.0000,4.1980,4.3480,1
1164.1509,-422.4549,190.0916,0.0000,4.2060,4.3840,1
1169.1494,-422.4436,195.0901,0.0000,4.2130,4.4190,1
1174.1493,-422.4357,200.0900,0.0000,4.2200,4.4540,1
1179.1505,-422.4326,205.0912,0.0000,4.2270,4.4900,1
1184.1527,-422.4359,210.0935,0.0000,4.2340,4.5250,1
1189.1558,-422.4469,215.0966,0.0000,4.2410,4.5600,1
1194.1596,-422.4671,220.1003,0.0000,4.2480,4.5960,1
1199.1638,-422.4979,225.1044,0.0000,4.2550,4.6310,1
1204.1684,-422.5406,230.1088,0.0000,4.2620,4.6660,1
1209.1731,-422.5968,235.1132,0.0000,4.2700,4.7020,1
1214.1779,-422.6679,240.1174,0.0000,4.2770,4.7370,1
1219.1825,-422.7553,245.1213,0.0000,4.2840,4.7730,1
1224.1868,-422.8603,250.1245,0.0000,4.2910,4.8080,1
1229.1908,-422.9845,255.1270,0.0000,4.2960,4.8330,1
1234.1919,-423.1419,260.1256,0.0000,4.2550,4.6670,1
1239.1624,-423.4975,265.0833,0.0000,4.2580,4.4950,1
1244.0882,-424.3160,269.9407,0.0000,4.3870,4.3240,1
1249.0338,-425.8634,274.6379,0.0000,4.3440,4.2590,1
1254.1059,-428.3203,279.0753,0.0000,4.5910,4.3290,1
1259.2250,-431.5818,283.0209,0.0000,4.4490,4.4620,1
1264.2679,-435.4841,286.2151,0.0000,4.3300,4.5220,1
1269.1847,-439.8673,288.4427,0.0000,4.2280,4.9020,1
1274.0906,-444.5949,289.7535,0.0000,4.7600,4.8030,1
1279.0645,-449.5391,290.2959,0.0000,4.9680,4.9090,1
1284.0982,-454.5722,290.2177,0.0000,4.9730,4.9400,1
1289.1176,-459.5501,289.5736,0.0000,4.6890,4.9350,1
1294.0620,-464.3220,288.2792,0.0000,4.4100,4.8260,1
1299.0257,-468.9854,286.5787,0.0000,4.3410,4.5070,1
1304.0680,-473.7356,284.8875,0.0000,4.4770,4.0740,1
1309.1115,-478.5769,283.4737,0.0000,4.4800,4.1000,1
1314.0916,-483.4753,282.5754,0.0000,4.4470,4.4190,1
1319.0151,-488.3965,282.4234,0.0000,4.5240,4.4680,1
1323.9577,-493.2976,283.0627,0.0000,4.5400,4.3180,1
1328.9534,-498.1264,284.3429,0.0000,4.5680,4.2710,1
1333.9766,-502.8306,286.1045,0.0000,4.5370,4.5360,1
1338.9918,-507.3714,288.2337,0.0000,4.5900,4.6530,1
1344.0016,-511.7335,290.6974,0.0000,4.8470,4.2800,1
1349.0102,-515.9043,293.4706,0.0000,4.7210,4.2970,1
1354.0187,-519.8710,296.5285,0.0000,4.5230,4.4140,1
1359.0254,-523.6208,299.8460,0.0000,4.3470,4.5730,1
1364.0265,-527.1411,303.3983,0.0000,4.3920,4.6330,1
1369.0167,-530.4195,307.1605,0.0000,4.5140,4.6600,1
1373.9974,-533.4532,311.1107,0.0000,4.6590,4.5640,1
1378.9761,-536.2496,315.2299,0.0000,4.8450,4.2410,1
1383.9575,-538.8162,319.4992,0.0000,4.8450,4.1290,1
1388.9437,-541.1606,323.8998,0.0000,4.6110,4.2850,1
1393.9342,-543.2906,328.4129,0.0000,4.6700,4.1910,1
1398.9262,-545.2138,333.0196,0.0000,4.6510,4.1900,1
1403.9158,-546.9386,337.7016,0.0000,4.5450,4.2920,1
1408.9052,-548.4829,342.4459,0.0000,4.4400,4.3930,1
1413.8988,-549.8698,347.2431,0.0000,4.4440,4.3710,1
1418.8988,-551.1227,352.0836,0.0000,4.4470,4.3490,1
1423.9052,-552.2648,356.9579,0.0000,4.4510,4.3280,1
1428.9160,-553.3195,361.8565,0.0000,4.4550,4.3060,1
1433.9282,-554.3100,366.7698,0.0000,4.4580,4.2900,1
1438.9382,-555.2571,371.6895,0.0000,4.4480,4.3190,1
1443.9453,-556.1663,376.6134,0.0000,4.4380,4.3490,1
1448.9498,-557.0380,381.5414,0.0000,4.4290,4.3780,1
1453.9521,-557.8728,386.4735,0.0000,4.4190,4.4080,2
1458.9524,-558.6710,391.4097,0.0000,4.4230,4.4240,2
1463.9511,-559.4332,396.3500,0.0000,4.5370,4.3370,2
1468.9486,-560.1599,401.2943,0.0000,4.6510,4.2500,2
1473.9450,-560.8514,406.2426,0.0000,4.7650,4.1630,2
1478.9406,-561.5083,411.1949,0.0000,4.7630,4.1290,2
1483.9358,-562.1310,416.1511,0.0000,4.6560,4.1440,2
1488.9307,-562.7200,421.1112,0.0000,4.5490,4.1580,2
1493.9257,-563.2757,426.0752,0.0000,4.4420,4.1730,2
1498.9209,-563.7986,431.0430,0.0000,4.3340,4.1880,2
1503.9167,-564.2893,436.0146,0.0000,4.2270,4.2020,2
1508.9131,-564.7492,440.9898,0.0000,4.1880,4.2070,2
1513.9104,-565.1820,445.9684,0.0000,4.1540,4.2120,2
1518.9087,-565.5912,450.9498,0.0000,4.1200,4.2160,2
1523.9078,-565.9806,455.9337,0.0000,4.0860,4.2210,2
1528.9078,-566.3539,460.9198,0.0000,4.0530,4.2250,2
1533.9087,-566.7147,465.9077,0.0000,4.0190,4.2290,2
1538.9103,-567.0668,470.8969,0.0000,4.0180,4.2400,2
1543.9126,-567.4138,475.8871,0.0000,4.0460,4.2570,2
1548.9153,-567.7595,480.8778,0.0000,4.0750,4.2730,2
1553.9184,-568.1075,485.8688,0.0000,4.1030,4.2900,2
1558.9218,-568.4615,490.8597,0.0000,4.1320,4.3060,2
1563.9253,-568.8252,495.8500,0.0000,4.1610,4.3230,2
1568.9289,-569.2023,500.8393,0.0000,4.1890,4.3390,2
1573.9325,-569.5960,505.8274,0.0000,4.2180,4.3560,2
1578.9360,-570.0041,510.8142,0.0000,4.2460,4.3720,2
1583.9392,-570.4215,515.8000,0.0000,4.2750,4.3890,2
1588.9421,-570.8428,520.7851,0.0000,4.3030,4.4050,2
1593.9443,-571.2628,525.7697,0.0000,4.3320,4.4220,2
1598.9458,-571.6763,530.7540,0.0000,4.3610,4.4380,2
1603.9463,-572.0779,535.7384,0.0000,4.3890,4.4550,2
1608.9458,-572.4624,540.7231,0.0000,4.4180,4.4720,2
1613.9441,-572.8245,545.7083,0.0000,4.4470,4.4760,2
1618.9413,-573.1590,550.6942,0.0000,4.4800,4.4180,2
1623.9375,-573.4606,555.6813,0.0000,4.5130,4.3600,2
1628.9327,-573.7240,560.6696,0.0000,4.5460,4.3030,2
1633.9275,-573.9440,565.6595,0.0000,4.5790,4.2450,2
1638.9221,-574.1153,570.6512,0.0000,4.6120,4.1880,2
1643.9172,-574.2346,575.6448,0.0000,4.5480,4.1990,2
1648.9131,-574.3043,580.6402,0.0000,4.4850,4.2090,2
1653.9100,-574.3280,585.6371,0.0000,4.4210,4.2200,2
