s_arc,x,y,z,width_left,width_right,sector
1715.0,31.9972,-119.9897,0.0,7.5,7.5,1
1720.0,30.2141,-115.3295,0.0,7.5,7.5,1
1725.0,28.1513,-110.7883,0.0,7.5,7.5,1
1730.0,25.8409,-106.3585,0.0,7.5,7.5,1
1735.0,23.2356,-102.1065,0.0,7.5,7.5,1
1740.0,20.3348,-98.0549,0.0,7.5,7.5,1
1745.0,17.1161,-94.2404,0.0,7.5,7.5,1
1750.0,13.631,-90.6788,0.0,7.5,7.5,1
1755.0,9.8566,-87.4354,0.0,7.5,7.5,1
1760.0,5.8294,-84.4902,0.0,7.5,7.5,1
1765.0,1.6574,-81.7366,0.0,7.5,7.5,1
1770.0,-2.5831,-79.0903,0.0,7.5,7.5,1
1775.0,-6.8816,-76.5395,0.0,7.5,7.5,1
1780.0,-11.2557,-74.1219,0.0,7.5,7.5,1
1785.0,-15.6808,-71.798,0.0,7.5,7.5,1
1790.0,-20.1464,-69.5489,0.0,7.5,7.5,1
1795.0,-24.6304,-67.3378,0.0,7.5,7.5,1
1800.0,-29.143,-65.1865,0.0,7.5,7.5,1
1805.0,-33.6875,-63.1026,0.0,7.5,7.5,1
1810.0,-38.2613,-61.0838,0.0,7.5,7.5,1
1815.0,-42.8579,-59.1172,0.0,7.5,7.5,1
1820.0,-47.4776,-57.2052,0.0,7.5,7.5,1
1825.0,-52.1336,-55.3865,0.0,7.5,7.5,1
1830.0,-56.8257,-53.6632,0.0,7.5,7.5,1
1835.0,-61.5563,-52.0461,0.0,7.5,7.5,1
1840.0,-66.3279,-50.562,0.0,7.5,7.5,1
1845.0,-71.1394,-49.2119,0.0,7.5,7.5,1
1850.0,-75.9907,-48.0063,0.0,7.5,7.5,1
1855.0,-80.8592,-46.87,0.0,7.5,7.5,1
1860.0,-85.7475,-45.8222,0.0,7.5,7.5,1
1865.0,-90.6477,-44.8302,0.0,7.5,7.5,1
1870.0,-95.5629,-43.9174,0.0,7.5,7.5,1
1875.0,-100.491,-43.0788,0.0,7.5,7.5,1
1880.0,-105.4371,-42.3581,0.0,7.5,7.5,1
1885.0,-110.3971,-41.7344,0.0,7.5,7.5,1
1890.0,-115.368,-41.2091,0.0,7.5,7.5,1
1895.0,-120.3494,-40.8084,0.0,7.5,7.5,1
1900.0,-125.3394,-40.5329,0.0,7.5,7.5,1
1905.0,-130.3366,-40.3781,0.0,7.5,7.5,1
1910.0,-135.335,-40.2826,0.0,7.5,7.5,1
1915.0,-140.3335,-40.2966,0.0,7.5,7.5,1
1920.0,-145.3315,-40.3914,0.0,7.5,7.5,2
1925.0,-150.3278,-40.5798,0.0,7.5,7.5,2
1930.0,-155.323,-40.7942,0.0,7.5,7.5,2
1935.0,-160.3137,-41.0859,0.0,7.5,7.5,2
1940.0,-165.2997,-41.4457,0.0,7.5,7.5,2
1945.0,-170.2715,-41.9566,0.0,7.5,7.5,2
1950.0,-175.2247,-42.6123,0.0,7.5,7.5,2
1955.0,-180.1478,-43.4679,0.0,7.5,7.5,2
1960.0,-185.0312,-44.5177,0.0,7.5,7.5,2
1965.0,-189.8721,-45.757,0.0,7.5,7.5,2
1970.0,-194.6725,-47.1493,0.0,7.5,7.5,2
1975.0,-199.4305,-48.6798,0.0,7.5,7.5,2
1980.0,-204.1521,-50.3211,0.0,7.5,7.5,2
1985.0,-208.8378,-52.0643,0.0,7.5,7.5,2
1990.0,-213.4924,-53.8872,0.0,7.5,7.5,2
1995.0,-218.1101,-55.8019,0.0,7.5,7.5,2
2000.0,-222.6784,-57.8308,0.0,7.5,7.5,2
2005.0,-227.2086,-59.9447,0.0,7.5,7.5,2
2010.0,-231.6987,-62.1436,0.0,7.5,7.5,2
2015.0,-236.1606,-64.3986,0.0,7.5,7.5,2
2020.0,-240.5886,-66.7199,0.0,7.5,7.5,2
2025.0,-244.9636,-69.1375,0.0,7.5,7.5,2
2030.0,-249.2931,-71.6367,0.0,7.5,7.5,2
2035.0,-253.5584,-74.2441,0.0,7.5,7.5,2
2040.0,-257.7753,-76.9279,0.0,7.5,7.5,2
2045.0,-261.9216,-79.72,0.0,7.5,7.5,2
2050.0,-265.9913,-82.6208,0.0,7.5,7.5,2
2055.0,-269.9833,-85.6288,0.0,7.5,7.5,2
2060.0,-273.8963,-88.7395,0.0,7.5,7.5,2
2065.0,-277.6722,-92.0035,0.0,7.5,7.5,2
2070.0,-281.2678,-95.4617,0.0,7.5,7.5,2
2075.0,-284.7061,-99.0848,0.0,7.5,7.5,2
2080.0,-288.0584,-102.7941,0.0,7.5,7.5,2
2085.0,-291.385,-106.5267,0.0,7.5,7.5,2
2090.0,-294.6603,-110.3039,0.0,7.5,7.5,2
2095.0,-297.8946,-114.1161,0.0,7.5,7.5,2
2100.0,-301.0849,-117.9656,0.0,7.5,7.5,2
2105.0,-304.2347,-121.8484,0.0,7.5,7.5,2
2110.0,-307.3567,-125.7536,0.0,7.5,7.5,2
2115.0,-310.4479,-129.6836,0.0,7.5,7.5,2
2120.0,-313.5263,-133.6235,0.0,7.5,7.5,2
2125.0,-316.5919,-137.5734,0.0,7.5,7.5,2
2130.0,-319.6373,-141.5388,0.0,7.5,7.5,2
2135.0,-322.6625,-145.5196,0.0,7.5,7.5,2
2140.0,-325.669,-149.5146,0.0,7.5,7.5,2
2145.0,-328.6719,-153.5124,0.0,7.5,7.5,2
2150.0,-331.6806,-157.5059,0.0,7.5,7.5,2
2155.0,-334.6969,-161.4936,0.0,7.5,7.5,2
2160.0,-337.7222,-165.4745,0.0,7.5,7.5,2
2165.0,-340.7592,-169.4464,0.0,7.5,7.5,2
2170.0,-343.809,-173.4085,0.0,7.5,7.5,2
2175.0,-346.8702,-177.3619,0.0,7.5,7.5,2
2180.0,-349.949,-181.3015,0.0,7.5,7.5,2
2185.0,-353.043,-185.2292,0.0,7.5,7.5,2
2190.0,-356.1562,-189.1417,0.0,7.5,7.5,2
2195.0,-359.2803,-193.0454,0.0,7.5,7.5,2
2200.0,-362.4334,-196.9257,0.0,7.5,7.5,2
2205.0,-365.6082,-200.7882,0.0,7.5,7.5,2
2210.0,-368.799,-204.6377,0.0,7.5,7.5,2
2215.0,-372.0049,-208.4743,0.0,7.5,7.5,2
2220.0,-375.2405,-212.2858,0.0,7.5,7.5,2
2225.0,-378.5633,-216.0185,0.0,7.5,7.5,2
2230.0,-381.985,-219.6601,0.0,7.5,7.5,2
2235.0,-385.5836,-223.119,0.0,7.5,7.5,2
2240.0,-389.3421,-226.404,0.0,7.5,7.5,2
2245.0,-393.2811,-229.4703,0.0,7.5,7.5,2
2250.0,-397.3644,-232.3424,0.0,7.5,7.5,2
2255.0,-401.6008,-234.9791,0.0,7.5,7.5,2
2260.0,-405.9735,-237.3907,0.0,7.5,7.5,2
2265.0,-410.5036,-239.4684,0.0,7.5,7.5,2
2270.0,-415.1581,-241.2613,0.0,7.5,7.5,2
2275.0,-419.9373,-242.7076,0.0,7.5,7.5,2
2280.0,-424.7653,-243.9941,0.0,7.5,7.5,2
2285.0,-429.6494,-245.0538,0.0,7.5,7.5,2
2290.0,-434.5554,-246.0069,0.0,7.5,7.5,2
2295.0,-439.4846,-246.8448,0.0,7.5,7.5,2
2300.0,-444.4159,-247.6705,0.0,7.5,7.5,2
2305.0,-449.3483,-248.49,0.0,7.5,7.5,2
2310.0,-454.2802,-249.3126,0.0,7.5,7.5,2
2315.0,-459.2116,-250.138,0.0,7.5,7.5,2
2320.0,-464.1436,-250.9595,0.0,7.5,7.5,2
2325.0,-469.0771,-251.7724,0.0,7.5,7.5,2
2330.0,-474.013,-252.5702,0.0,7.5,7.5,2
2335.0,-478.9519,-253.3494,0.0,7.5,7.5,2
2340.0,-483.8961,-254.0924,0.0,7.5,7.5,2
