s_arc,x,y,z,width_left,width_right,sector
1884.0546,144.1590,895.3150,0.0000,4.7290,4.7640,2
1889.0540,142.9479,900.1656,0.0000,4.7020,4.7520,2
1894.0534,141.7307,905.0145,0.0000,4.6750,4.7400,2
1899.0528,140.5092,909.8624,0.0000,4.6490,4.7280,2
1904.0522,139.2851,914.7096,0.0000,4.6220,4.7160,2
1909.0517,138.0602,919.5567,0.0000,4.5950,4.7040,2
1914.0512,136.8362,924.4040,0.0000,4.5680,4.6930,2
1919.0508,135.6151,929.2522,0.0000,4.5410,4.6810,2
1924.0505,134.3985,934.1017,0.0000,4.5140,4.6690,2
1929.0504,133.1883,938.9528,0.0000,4.4870,4.6570,2
1934.0504,131.9862,943.8062,0.0000,4.4600,4.6450,2
1939.0507,130.7939,948.6623,0.0000,4.4340,4.6330,2
1944.0513,129.6127,953.5214,0.0000,4.4070,4.6220,2
1949.0521,128.4376,958.3821,0.0000,4.3800,4.6100,2
1954.0530,127.2604,963.2426,0.0000,4.3530,4.5980,2
1959.0540,126.0732,968.1006,0.0000,4.3260,4.5860,2
1964.0549,124.8677,972.9540,0.0000,4.2990,4.5740,2
1969.0559,123.6360,977.8009,0.0000,4.2720,4.5620,2
1974.0570,122.3698,982.6391,0.0000,4.2460,4.5500,2
1979.0583,121.0693,987.4684,0.0000,4.2190,4.5390,2
1984.0575,119.7732,992.2967,0.0000,4.1920,4.5270,2
1989.0523,118.5314,997.1346,0.0000,4.1650,4.5150,2
1994.0416,117.3940,1001.9926,0.0000,4.2130,4.3670,2
1999.0281,116.4108,1006.8811,0.0000,4.3160,4.1200,2
2004.0189,115.6317,1011.8108,0.0000,4.3780,3.9510,2
2009.0277,115.1069,1016.7920,0.0000,4.5560,3.9290,2
2014.0558,114.8978,1021.8158,0.0000,4.4280,4.0300,2
2019.0668,115.0965,1026.8228,0.0000,4.1750,4.4770,2
2024.0399,115.7996,1031.7459,0.0000,3.8100,4.8810,2
2028.9867,117.0982,1036.5193,0.0000,4.4700,4.4570,2
2033.9430,118.9854,1041.1022,0.0000,4.9650,4.0580,2
2038.9241,121.3687,1045.4761,0.0000,4.9640,4.1140,2
2043.9189,124.1530,1049.6228,0.0000,4.4050,4.3830,2
2048.9041,127.2537,1053.5265,0.0000,4.0720,4.3490,2
2053.8819,130.6347,1057.1798,0.0000,4.0890,4.3300,2
2058.8609,134.2736,1060.5783,0.0000,3.8350,4.1860,2
2063.8472,138.1479,1063.7173,0.0000,4.1450,4.1000,2
2068.8443,142.2351,1066.5920,0.0000,4.2750,3.9230,2
2073.8533,146.5130,1069.1980,0.0000,4.2890,4.0470,2
2078.8740,150.9589,1071.5306,0.0000,4.0690,4.2630,2
